dateTime,date,measure,station,label,stationReference,parameter,qualifier,datumType,period,unitName,valueType,value
2024-01-02T05:00:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2302TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2302TH,Shiplake Lock,2302TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.375
2024-01-02T04:45:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/1303TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/1303TH,Osney Lock,1303TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,-0.011
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2607TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2607TH,Bray Lock,2607TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,3.780
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/1503TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/1503TH,Abingdon Lock,1503TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,3.143
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/1302TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/1302TH,Godstow Lock,1302TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,-0.136
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2702TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2702TH,Bell Weir,2702TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,3.635
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/1801TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/1801TH,Clifton Lock,1801TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,3.345
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/1201TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/1201TH,Eynsham Lock,1201TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.644
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2901TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2901TH,Penton Hook,2901TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,3.775
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2003TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2003TH,Goring Lock,2003TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.289
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2201TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2201TH,Caversham Lock,2201TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.236
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2901TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2901TH,Penton Hook,2901TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.267
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2001TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2001TH,Benson Lock,2001TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,4.223
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/0903TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/0903TH,Rushey Lock,0903TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.551
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/3404TH-level-stage-i-15_min-mAOD,http://environment.data.gov.uk/flood-monitoring/id/stations/3404TH,Trowlock Island,3404TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumAOD,900.0,mAOD,instantaneous,4.552
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2002TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2002TH,Cleeve Lock,2002TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,2.718
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2904TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2904TH,Shepperton Lock,2904TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.159
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2607TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2607TH,Bray Lock,2607TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.437
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/1501TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/1501TH,Iffley Lock,1501TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.136
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/1201TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/1201TH,Eynsham Lock,1201TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,3.148
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2602TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2602TH,Boulters Lock,2602TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.175
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/0901TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/0901TH,Grafton Lock,0901TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,3.232
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/3101TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/3101TH,Sunbury  Lock,3101TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,3.271
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2002TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2002TH,Cleeve Lock,2002TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.115
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2497TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2497TH,Hurley Lock,2497TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,2.139
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2703TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2703TH,Old Windsor Lock,2703TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,3.713
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2904TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2904TH,Shepperton Lock,2904TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,3.639
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/1303TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/1303TH,Osney Lock,1303TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,3.349
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/3102TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/3102TH,Molesey Lock,3102TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,3.408
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/1502TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/1502TH,Sandford-on-Thames,1502TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,3.106
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/0144TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/0144TH,Somerford Keynes,0144TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,1.423
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/0904TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/0904TH,Shifford Lock,0904TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.520
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2495TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2495TH,Marsh Lock,2495TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.330
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/3401TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/3401TH,Teddington Lock,3401TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.065
2024-01-02T05:00:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2499TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2499TH,Marlow Lock,2499TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,3.459
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/1301TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/1301TH,Kings Lock,1301TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,2.447
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2201TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2201TH,Caversham Lock,2201TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,2.949
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2199TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2199TH,Mapledurham Lock,2199TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.274
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2703TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2703TH,Old Windsor Lock,2703TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.576
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/0190TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/0190TH,Cricklade,0190TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.959
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/3104TH-level-stage-i-15_min-mAOD,http://environment.data.gov.uk/flood-monitoring/id/stations/3104TH,Thames Ditton Island,3104TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumAOD,900.0,mAOD,instantaneous,5.313
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2497TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2497TH,Hurley Lock,2497TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.146
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2301TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2301TH,Sonning Lock,2301TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.327
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2601TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2601TH,Cookham Lock,2601TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.463
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/1099TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/1099TH,Northmoor Lock,1099TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,3.274
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/0901TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/0901TH,Grafton Lock,0901TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.734
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2902TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2902TH,Chertsey Lock,2902TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.418
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/1502TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/1502TH,Sandford-on-Thames,1502TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.099
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2302TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2302TH,Shiplake Lock,2302TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,3.118
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/0903TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/0903TH,Rushey Lock,0903TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,3.687
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/1102TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/1102TH,Pinkhill Lock,1102TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.450
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/1501TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/1501TH,Iffley Lock,1501TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,2.710
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/3401TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/3401TH,Teddington Lock,3401TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,5.151
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/1799TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/1799TH,Culham Lock,1799TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,3.661
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/1899TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/1899TH,Days Lock,1899TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.553
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/0902TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/0902TH,Radcot Lock,0902TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.586
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2001TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2001TH,Benson Lock,2001TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.662
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/1302TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/1302TH,Godstow Lock,1302TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,2.727
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/0190TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/0190TH,Cricklade,0190TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.973
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/1099TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/1099TH,Northmoor Lock,1099TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.636
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2003TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2003TH,Goring Lock,2003TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,4.200
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/3102TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/3102TH,Molesey Lock,3102TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.244
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2495TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2495TH,Marsh Lock,2495TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,3.177
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2698TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2698TH,Romney Lock,2698TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.164
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2004TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2004TH,Whitchurch Lock,2004TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,2.712
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/0902TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/0902TH,Radcot Lock,0902TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,3.385
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/1899TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/1899TH,Days Lock,1899TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,3.953
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2902TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2902TH,Chertsey Lock,2902TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,3.443
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/0130TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/0130TH,Ewen,0130TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.770
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/1102TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/1102TH,Pinkhill Lock,1102TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,2.856
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/0904TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/0904TH,Shifford Lock,0904TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,3.821
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2301TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2301TH,Sonning Lock,2301TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,3.281
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/1301TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/1301TH,Kings Lock,1301TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.410
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2199TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2199TH,Mapledurham Lock,2199TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,3.638
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/0130TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/0130TH,Ewen,0130TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.765
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/1799TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/1799TH,Culham Lock,1799TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.543
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2698TH-level-downstage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2698TH,Romney Lock,2698TH,level,Downstream Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,4.011
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/1503TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/1503TH,Abingdon Lock,1503TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,-0.025
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/0569TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/0569TH,Hannington Bridge,0569TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,4.159
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/3101TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/3101TH,Sunbury  Lock,3101TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.152
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/1801TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/1801TH,Clifton Lock,1801TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,1.138
2024-01-02T05:15:00Z,2024-01-02,http://environment.data.gov.uk/flood-monitoring/id/measures/2702TH-level-stage-i-15_min-mASD,http://environment.data.gov.uk/flood-monitoring/id/stations/2702TH,Bell Weir,2702TH,level,Stage,http://environment.data.gov.uk/flood-monitoring/def/core/datumASD,900.0,mASD,instantaneous,0.145
